contract_id;Business Name;Unit Code;Start;end;qty;tarif;thbl
TJC/2301/1574;B2128;TB/21/28;443;451;8;117800;2023-10
TJC/2301/1575;B2129;TB/21/29;314;325;11;155600;2023-10
TJC/2301/1576;B2130;TB/21/30;1;1;0;17000;2023-10
TJC/2301/1577;B2131;TB/21/31;123;126;3;54800;2023-10
TJC/2301/1578;B2201;TB/22/01;688;701;13;180800;2023-10
TJC/2301/1579;B2203;TB/22/03;"1.601,00";"1.601,00";0;17000;2023-10
TJC/2301/1581;B2206;TB/22/06;173;174;1;29600;2023-10
TJC/2301/1583;B2208;TB/22/08;36;36;0;17000;2023-10
TJC/2301/0824;A2129;TA/21/29;"1.098,00";"1.098,00";0;17000;2023-10
TJC/2301/1584;B2209;TB/22/09;736;748;12;168200;2023-10
TJC/2301/1568;B2121;TB/21/21;333;339;6;92600;2023-10
TJC/2301/1499;B1926;TB/19/26;599;613;14;193400;2023-10
TJC/2301/1567;B2120;TB/21/20;27;27;0;17000;2023-10
TJC/2301/1565;B2118;TB/21/18;514;521;7;105200;2023-10
TJC/2301/1548;B2033;TB/20/33;5;5;0;17000;2023-10
TJC/2301/1550;B2034;TB/20/34;832;836;4;67400;2023-10
TJC/2301/1551;B2101;TB/21/01;754;757;3;54800;2023-10
TJC/2301/1552;B2102;TB/21/02;992;996;4;67400;2023-10
TJC/2301/1553;B2103;TB/21/03;"1.402,00";"1.403,00";1;29600;2023-10
TJC/2301/1554;B2105;TB/21/05;330;339;9;130400;2023-10
TJC/2301/1555;B2107;TB/21/07;535;535;0;17000;2023-10
TJC/2301/1556;B2108;TB/21/08;5;5;0;17000;2023-10
TJC/2301/1557;B2109;TB/21/09;"1.049,00";"1.055,00";6;92600;2023-10
TJC/2301/1559;B2110;TB/21/10;645;647;2;42200;2023-10
TJC/2301/1560;B2111;TB/21/11;52;52;0;17000;2023-10
TJC/2301/1561;B2112;TB/21/12;699;712;13;180800;2023-10
TJC/2301/1562;B2115;TB/21/15;9;9;0;17000;2023-10
TJC/2301/1563;B2116;TB/21/16;5;5;0;17000;2023-10
TJC/2301/1564;B2117;TB/21/17;426;434;8;117800;2023-10
TJC/2301/1566;B2119;TB/21/19;321;325;4;67400;2023-10
TJC/2301/1498;B1925;TB/19/25;388;393;5;80000;2023-10
TJC/2301/1496;B1924;TB/19/24;354;358;4;67400;2023-10
TJC/2301/1495;B1923;TB/19/23;235;237;2;42200;2023-10
TJC/2301/1428;B1729;TB/17/29;429;435;6;92600;2023-10
TJC/2301/1429;B1730;TB/17/30;415;419;4;67400;2023-10
TJC/2301/1430;B1731;TB/17/31;290;290;0;17000;2023-10
TJC/2301/1431;B1732;TB/17/32;281;284;3;54800;2023-10
TJC/2301/1432;B1733;TB/17/33;28;28;0;17000;2023-10
TJC/2301/1433;B1734;TB/17/34;923;929;6;92600;2023-10
TJC/2301/1434;B1801;TB/18/01;824;833;9;130400;2023-10
TJC/2301/1436;B1803;TB/18/03;668;674;6;92600;2023-10
TJC/2301/1439;B1805;TB/18/05;682;691;9;130400;2023-10
TJC/2301/1440;B1807;TB/18/07;924;934;10;143000;2023-10
TJC/2301/1442;B1808;TB/18/08;313;313;0;17000;2023-10
TJC/2301/1443;B1809;TB/18/09;86;87;1;29600;2023-10
TJC/2301/1444;B1810;TB/18/10;195;195;0;17000;2023-10
TJC/2301/1446;B1811;TB/18/11;592;603;11;155600;2023-10
TJC/2301/1447;B1812;TB/18/12;517;518;1;29600;2023-10
TJC/2301/1427;B1728;TB/17/28;"1.006,00";"1.015,00";9;130400;2023-10
TJC/2301/1449;B1815;TB/18/15;824;831;7;105200;2023-10
TJC/2301/1426;B1727;TB/17/27;523;544;21;281600;2023-10
TJC/2301/1424;B1725;TB/17/25;612;618;6;92600;2023-10
TJC/2301/1403;B1708;TB/17/08;296;302;6;92600;2023-10
TJC/2301/1404;B1709;TB/17/09;315;317;2;42200;2023-10
TJC/2301/1405;B1710;TB/17/10;242;249;7;105200;2023-10
TJC/2301/1407;B1711;TB/17/11;143;147;4;67400;2023-10
TJC/2301/1409;B1712;TB/17/12;314;324;10;143000;2023-10
TJC/2301/1411;B1715;TB/17/15;354;358;4;67400;2023-10
TJC/2301/1412;B1716;TB/17/16;117;117;0;17000;2023-10
TJC/2301/1413;B1717;TB/17/17;7;7;0;17000;2023-10
TJC/2301/1414;B1718;TB/17/18;855;864;9;130400;2023-10
TJC/2301/1415;B1719;TB/17/19;708;708;0;17000;2023-10
TJC/2301/1416;B1720;TB/17/20;40;40;0;17000;2023-10
TJC/2301/1417;B1721;TB/17/21;68;68;0;17000;2023-10
TJC/2301/1419;B1722;TB/17/22;364;365;1;29600;2023-10
TJC/2301/1422;B1723;TB/17/23;328;333;5;80000;2023-10
TJC/2301/1423;B1724;TB/17/24;990;990;0;17000;2023-10
TJC/2301/1425;B1726;TB/17/26;1;1;0;17000;2023-10
TJC/2301/1401;B1706;TB/17/06;206;207;1;29600;2023-10
TJC/2301/1450;B1816;TB/18/16;80;80;0;17000;2023-10
TJC/2301/1452;B1818;TB/18/18;305;318;13;180800;2023-10
TJC/2301/1479;B1906;TB/19/06;399;403;4;67400;2023-10
TJC/2301/1480;B1907;TB/19/07;2;2;0;17000;2023-10
TJC/2301/1481;B1908;TB/19/08;170;173;3;54800;2023-10
TJC/2301/1482;B1909;TB/19/09;4;4;0;17000;2023-10
TJC/2301/1483;B1910;TB/19/10;685;689;4;67400;2023-10
TJC/2301/1484;B1911;TB/19/11;95;95;0;17000;2023-10
TJC/2301/1485;B1912;TB/19/12;79;79;0;17000;2023-10
TJC/2301/1486;B1915;TB/19/15;273;277;4;67400;2023-10
TJC/2301/1487;B1916;TB/19/16;200;209;9;130400;2023-10
TJC/2301/1488;B1917;TB/19/17;704;708;4;67400;2023-10
TJC/2301/1489;B1918;TB/19/18;"1.965,00";"1.967,00";2;42200;2023-10
TJC/2301/1490;B1919;TB/19/19;68;68;0;17000;2023-10
TJC/2301/1491;B1920;TB/19/20;230;234;4;67400;2023-10
TJC/2301/1492;B1921;TB/19/21;321;325;4;67400;2023-10
TJC/2301/1494;B1922;TB/19/22;314;336;22;294200;2023-10
TJC/2301/1478;B1905;TB/19/05;690;708;18;243800;2023-10
TJC/2301/1451;B1817;TB/18/17;297;299;2;42200;2023-10
TJC/2301/1477;B1903;TB/19/03;438;445;7;105200;2023-10
TJC/2301/1475;B1901;TB/19/01;442;446;4;67400;2023-10
TJC/2301/1454;B1820;TB/18/20;142;143;1;29600;2023-10
TJC/2301/1456;B1821;TB/18/21;569;573;4;67400;2023-10
TJC/2301/1457;B1822;TB/18/22;712;722;10;143000;2023-10
TJC/2301/1458;B1823;TB/18/23;693;702;9;130400;2023-10
TJC/2301/1460;B1824;TB/18/24;498;499;1;29600;2023-10
TJC/2301/1461;B1825;TB/18/25;152;152;0;17000;2023-10
TJC/2301/1463;B1826;TB/18/26;467;475;8;117800;2023-10
TJC/2301/1464;B1827;TB/18/27;41;41;0;17000;2023-10
TJC/2301/1465;B1828;TB/18/28;280;284;4;67400;2023-10
TJC/2301/1466;B1829;TB/18/29;299;299;0;17000;2023-10
TJC/2301/1467;B1830;TB/18/30;0;0;0;17000;2023-10
TJC/2301/1468;B1831;TB/18/31;378;396;18;243800;2023-10
TJC/2301/1470;B1832;TB/18/32;439;441;2;42200;2023-10
TJC/2301/1471;B1833;TB/18/33;357;362;5;80000;2023-10
TJC/2301/1473;B1834;TB/18/34;248;251;3;54800;2023-10
TJC/2301/1476;B1902;TB/19/02;209;209;0;17000;2023-10
TJC/2301/1211;B1003;TB/10/03;"1.662,00";"1.668,00";6;92600;2023-10
TJC/2301/1397;B1701;TB/17/01;544;548;4;67400;2023-10
TJC/2301/0827;A2201;TA/22/01;710;716;6;92600;2023-10
TJC/2301/0945;B0215;TB/02/15;231;236;5;80000;2023-10
TJC/2301/0946;B0216;TB/02/16;592;596;4;67400;2023-10
TJC/2301/0947;B0217;TB/02/17;185;187;2;42200;2023-10
TJC/2301/0949;B0218;TB/02/18;410;410;0;17000;2023-10
TJC/2301/0950;B0219;TB/02/19;171;172;1;29600;2023-10
TJC/2301/0951;B0220;TB/02/20;366;369;3;54800;2023-10
TJC/2301/0944;B0212;TB/02/12;234;245;11;155600;2023-10
TJC/2301/0952;B0221;TB/02/21;233;236;3;54800;2023-10
TJC/2301/0955;B0223;TB/02/23;285;285;0;17000;2023-10
TJC/2301/0956;B0224;TB/02/24;717;717;0;17000;2023-10
TJC/2301/0959;B0225;TB/02/25;391;397;6;92600;2023-10
TJC/2301/0960;B0226;TB/02/26;374;376;2;42200;2023-10
TJC/2301/0961;B0227;TB/02/27;23;23;0;17000;2023-10
TJC/2301/0962;B0228;TB/02/28;423;426;3;54800;2023-10
TJC/2301/0953;B0222;TB/02/22;338;338;0;17000;2023-10
TJC/2301/0943;B0211;TB/02/11;489;498;9;130400;2023-10
TJC/2301/0941;B0210;TB/02/10;811;815;4;67400;2023-10
TJC/2301/0939;B0209;TB/02/09;648;650;2;42200;2023-10
TJC/2301/0916;B0127;TB/01/27;210;210;0;17000;2023-10
TJC/2301/0918;B0128;TB/01/28;952;959;7;105200;2023-10
TJC/2301/0920;B0129;TB/01/29;405;415;10;143000;2023-10
TJC/2301/0921;B0130;TB/01/30;791;797;6;92600;2023-10
TJC/2301/0923;B0131;TB/01/31;584;591;7;105200;2023-10
TJC/2301/0925;B0132;TB/01/32;168;168;0;17000;2023-10
TJC/2301/0926;B0133;TB/01/33;547;549;2;42200;2023-10
TJC/2301/0927;B0134;TB/01/34;159;172;13;180800;2023-10
TJC/2301/0929;B0201;TB/02/01;307;309;2;42200;2023-10
TJC/2301/0930;B0202;TB/02/02;120;120;0;17000;2023-10
TJC/2301/0931;B0203;TB/02/03;227;234;7;105200;2023-10
TJC/2301/0933;B0205;TB/02/05;"1.484,00";"1.491,00";7;105200;2023-10
TJC/2301/0934;B0206;TB/02/06;403;408;5;80000;2023-10
TJC/2301/0935;B0207;TB/02/07;226;230;4;67400;2023-10
TJC/2301/0936;B0208;TB/02/08;269;270;1;29600;2023-10
TJC/2301/0963;B0229;TB/02/29;341;353;12;168200;2023-10
TJC/2301/0964;B0230;TB/02/30;294;297;3;54800;2023-10
TJC/2301/0965;B0231;TB/02/31;997;"1.018,00";21;281600;2023-10
TJC/2301/0967;B0232;TB/02/32;449;449;0;17000;2023-10
TJC/2301/0994;B0322;TB/03/22;227;228;1;29600;2023-10
TJC/2301/0996;B0323;TB/03/23;64;64;0;17000;2023-10
TJC/2301/0998;B0324;TB/03/24;228;228;0;17000;2023-10
TJC/2301/1001;B0325;TB/03/25;994;996;2;42200;2023-10
TJC/2301/1002;B0326;TB/03/26;450;458;8;117800;2023-10
TJC/2301/1004;B0327;TB/03/27;949;953;4;67400;2023-10
TJC/2301/1006;B0328;TB/03/28;116;116;0;17000;2023-10
TJC/2301/1007;B0329;TB/03/29;678;690;12;168200;2023-10
TJC/2301/1008;B0330;TB/03/30;123;124;1;29600;2023-10
TJC/2301/1009;B0331;TB/03/31;395;395;0;17000;2023-10
TJC/2301/1010;B0332;TB/03/32;125;125;0;17000;2023-10
TJC/2301/1011;B0333;TB/03/33;15;15;0;17000;2023-10
TJC/2301/1012;B0334;TB/03/34;39;39;0;17000;2023-10
TJC/2301/1013;B0501;TB/05/01;481;481;0;17000;2023-10
TJC/2301/1014;B0502;TB/05/02;444;449;5;80000;2023-10
TJC/2301/0993;B0321;TB/03/21;362;362;0;17000;2023-10
TJC/2301/0914;B0125;TB/01/25;222;229;7;105200;2023-10
TJC/2301/0991;B0320;TB/03/20;662;669;7;105200;2023-10
TJC/2301/0988;B0318;TB/03/18;"1.283,00";"1.286,00";3;54800;2023-10
TJC/2301/0968;B0233;TB/02/33;443;445;2;42200;2023-10
TJC/2301/0969;B0234;TB/02/34;640;647;7;105200;2023-10
TJC/2301/0970;B0301;TB/03/01;50;50;0;17000;2023-10
TJC/2301/0971;B0302;TB/03/02;672;679;7;105200;2023-10
TJC/2301/0972;B0303;TB/03/03;19;19;0;17000;2023-10
TJC/2301/0973;B0305;TB/03/05;154;155;1;29600;2023-10
TJC/2301/0975;B0307;TB/03/07;604;612;8;117800;2023-10
TJC/2301/0977;B0308;TB/03/08;582;594;12;168200;2023-10
TJC/2301/0978;B0309;TB/03/09;226;231;5;80000;2023-10
TJC/2301/0979;B0310;TB/03/10;568;572;4;67400;2023-10
TJC/2301/0980;B0311;TB/03/11;353;353;0;17000;2023-10
TJC/2301/0981;B0312;TB/03/12;233;233;0;17000;2023-10
TJC/2301/0983;B0315;TB/03/15;154;158;4;67400;2023-10
TJC/2301/0985;B0316;TB/03/16;952;952;0;17000;2023-10
TJC/2301/0987;B0317;TB/03/17;223;223;0;17000;2023-10
TJC/2301/0990;B0319;TB/03/19;903;912;9;130400;2023-10
TJC/2301/0913;B0124;TB/01/24;470;478;8;117800;2023-10
TJC/2301/0912;B0123;TB/01/23;314;317;3;54800;2023-10
TJC/2301/0911;B0122;TB/01/22;152;153;1;29600;2023-10
TJC/2301/0848;A2223;TA/22/23;98;109;11;155600;2023-10
TJC/2301/0849;A2225;TA/22/25;"1.492,00";"1.500,00";8;117800;2023-10
TJC/2301/0850;A2226;TA/22/26;472;472;0;17000;2023-10
TJC/2301/0851;A2227;TA/22/27;945;953;8;117800;2023-10
TJC/2301/0852;A2228;TA/22/28;441;441;0;17000;2023-10
TJC/2301/0853;A2229;TA/22/29;"1.395,00";"1.401,00";6;92600;2023-10
TJC/2301/0854;A2230;TA/22/30;308;326;18;243800;2023-10
TJC/2301/0855;A2231;TA/22/31;360;367;7;105200;2023-10
TJC/2301/0856;TA/23/01;TA/23/01;615;630;15;206000;2023-10
TJC/2301/0857;A2302;TA/23/02;20;20;0;17000;2023-10
TJC/2301/0858;A2303;TA/23/03;19;19;0;17000;2023-10
TJC/2301/0860;A2305;TA/23/05;572;573;1;29600;2023-10
TJC/2301/0861;A2307;TA/23/07;206;206;0;17000;2023-10
TJC/2301/0862;A2308;TA/23/08;586;605;19;256400;2023-10
TJC/2301/0863;A2309;TA/23/09;"1.079,00";"1.081,00";2;42200;2023-10
TJC/2301/0847;A2222;TA/22/22;866;866;0;17000;2023-10
TJC/2301/0864;A2310;TA/23/10;123;123;0;17000;2023-10
TJC/2301/0846;A2221;TA/22/21;"1.964,00";"1.971,00";7;105200;2023-10
TJC/2301/0844;A2219;TA/22/19;589;599;10;143000;2023-10
TJC/2301/0826;A2131;TA/21/31;325;325;0;17000;2023-10
TJC/2301/1209;B1001;TB/10/01;597;603;6;92600;2023-10
TJC/2301/0828;A2203;TA/22/03;875;883;8;117800;2023-10
TJC/2301/0830;A2205;TA/22/05;789;797;8;117800;2023-10
TJC/2301/0831;A2206;TA/22/06;72;72;0;17000;2023-10
TJC/2301/0832;A2207;TA/22/07;169;169;0;17000;2023-10
TJC/2301/0833;A2208;TA/22/08;5;5;0;17000;2023-10
TJC/2301/0834;A2209;TA/22/09;519;519;0;17000;2023-10
TJC/2301/0835;A2210;TA/22/10;63;63;0;17000;2023-10
TJC/2301/0836;A2211;TA/22/11;328;329;1;29600;2023-10
TJC/2301/0837;A2212;TA/22/12;197;197;0;17000;2023-10
TJC/2301/0838;A2215;TA/22/15;208;208;0;17000;2023-10
TJC/2301/0839;A2216;TA/22/16;855;861;6;92600;2023-10
TJC/2301/0841;A2217;TA/22/17;"1.997,00";"2.006,00";9;130400;2023-10
TJC/2301/0843;A2218;TA/22/18;740;747;7;105200;2023-10
TJC/2301/0845;A2220;TA/22/20;"1.252,00";"1.262,00";10;143000;2023-10
TJC/2301/1016;B0503;TB/05/03;131;131;0;17000;2023-10
TJC/2301/0866;A2311;TA/23/11;569;575;6;92600;2023-10
TJC/2301/0869;A2315;TA/23/15;"1.745,00";"1.757,00";12;168200;2023-10
TJC/2301/0891;B0105;TB/01/05;169;169;0;17000;2023-10
TJC/2301/0892;B0106;TB/01/06;1;1;0;17000;2023-10
TJC/2301/0893;B0107;TB/01/07;310;310;0;17000;2023-10
TJC/2301/0895;B0108;TB/01/08;548;554;6;92600;2023-10
TJC/2301/0897;B0109;TB/01/09;528;528;0;17000;2023-10
TJC/2301/0898;B0110;TB/01/10;138;138;0;17000;2023-10
TJC/2301/0899;B0111;TB/01/11;185;185;0;17000;2023-10
TJC/2301/0901;B0112;TB/01/12;301;305;4;67400;2023-10
TJC/2301/0902;B0115;TB/01/15;173;174;1;29600;2023-10
TJC/2301/0903;B0116;TB/01/16;262;262;0;17000;2023-10
TJC/2301/0904;B0117;TB/01/17;0;0;0;17000;2023-10
TJC/2301/0905;B0118;TB/01/18;0;0;0;17000;2023-10
TJC/2301/0907;B0119;TB/01/19;542;550;8;117800;2023-10
TJC/2301/0908;B0120;TB/01/20;435;444;9;130400;2023-10
TJC/2301/0909;B0121;TB/01/21;64;65;1;29600;2023-10
TJC/2301/0890;B0103;TB/01/03;271;285;14;193400;2023-10
TJC/2301/0868;A2312;TA/23/12;315;315;0;17000;2023-10
TJC/2301/0889;B0102;TB/01/02;216;233;17;231200;2023-10
TJC/2301/0887;A2331;TA/23/31;937;953;16;218600;2023-10
TJC/2301/0870;A2316;TA/23/16;982;982;0;17000;2023-10
TJC/2301/0871;A2317;TA/23/17;"1.625,00";"1.630,00";5;80000;2023-10
TJC/2301/0872;A2318;TA/23/18;46;46;0;17000;2023-10
TJC/2301/0874;A2319;TA/23/19;966;966;0;17000;2023-10
TJC/2301/0876;A2320;TA/23/20;"3.479,00";"3.492,00";13;180800;2023-10
TJC/2301/0877;A2321;TA/23/21;71;71;0;17000;2023-10
TJC/2301/0878;A2322;TA/23/22;765;778;13;180800;2023-10
TJC/2301/0879;A2323;TA/23/23;"1.052,00";"1.069,00";17;231200;2023-10
TJC/2301/0880;A2324;TA/23/24;"1.488,00";"1.497,00";9;130400;2023-10
TJC/2301/0881;A2325;TA/23/25;757;759;2;42200;2023-10
TJC/2301/0882;A2326;TA/23/26;"1.030,00";"1.037,00";7;105200;2023-10
TJC/2301/0883;A2327;TA/23/27;"1.009,00";"1.009,00";0;17000;2023-10
TJC/2301/0884;A2328;TA/23/28;335;340;5;80000;2023-10
TJC/2301/0885;A2329;TA/23/29;125;125;0;17000;2023-10
TJC/2301/0886;A2330;TA/23/30;12;12;0;17000;2023-10
TJC/2301/0888;B0101;TB/01/01;623;631;8;117800;2023-10
TJC/2301/1018;B0505;TB/05/05;470;476;6;92600;2023-10
TJC/2301/0915;B0126;TB/01/26;180;180;0;17000;2023-10
TJC/2301/1020;B0507;TB/05/07;261;262;1;29600;2023-10
TJC/2301/1142;B0811;TB/08/11;770;773;3;54800;2023-10
TJC/2301/1143;B0812;TB/08/12;36;37;1;29600;2023-10
TJC/2301/1144;B0815;TB/08/15;453;455;2;42200;2023-10
TJC/2301/1145;B0816;TB/08/16;0;0;0;17000;2023-10
TJC/2301/1146;B0817;TB/08/17;395;400;5;80000;2023-10
TJC/2301/1147;B0818;TB/08/18;322;322;0;17000;2023-10
TJC/2301/1149;B0819;TB/08/19;"1.144,00";"1.155,00";11;155600;2023-10
TJC/2301/1151;B0820;TB/08/20;29;29;0;17000;2023-10
TJC/2301/1152;B0821;TB/08/21;480;480;0;17000;2023-10
TJC/2301/1153;B0822;TB/08/22;0;0;0;17000;2023-10
TJC/2301/1154;B0823;TB/08/23;83;83;0;17000;2023-10
TJC/2301/1155;B0824;TB/08/24;5;5;0;17000;2023-10
TJC/2301/1156;B0825;TB/08/25;188;195;7;105200;2023-10
TJC/2301/1157;B0826;TB/08/26;242;242;0;17000;2023-10
TJC/2301/1158;B0827;TB/08/27;540;553;13;180800;2023-10
TJC/2301/1140;B0810;TB/08/10;694;700;6;92600;2023-10
TJC/2301/1159;B0828;TB/08/28;"1.033,00";"1.046,00";13;180800;2023-10
TJC/2301/1138;B0809;TB/08/09;742;745;3;54800;2023-10
TJC/2301/1134;B0807;TB/08/07;298;303;5;80000;2023-10
TJC/2301/1115;B0725;TB/07/25;150;154;4;67400;2023-10
TJC/2301/1117;B0726;TB/07/26;290;302;12;168200;2023-10
TJC/2301/1119;B0727;TB/07/27;199;199;0;17000;2023-10
TJC/2301/1120;B0728;TB/07/28;176;184;8;117800;2023-10
TJC/2301/1122;B0729;TB/07/29;235;245;10;143000;2023-10
TJC/2301/1123;B0730;TB/07/30;99;99;0;17000;2023-10
TJC/2301/1124;B0731;TB/07/31;66;66;0;17000;2023-10
TJC/2301/1125;B0732;TB/07/32;"1.229,00";"1.229,00";0;17000;2023-10
TJC/2301/1126;B0733;TB/07/33;294;294;0;17000;2023-10
TJC/2301/1127;B0734;TB/07/34;526;537;11;155600;2023-10
TJC/2301/1128;B0801;TB/08/01;250;255;5;80000;2023-10
TJC/2301/1129;B0802;TB/08/02;710;717;7;105200;2023-10
TJC/2301/1130;B0803;TB/08/03;471;480;9;130400;2023-10
TJC/2301/1132;B0805;TB/08/05;35;35;0;17000;2023-10
TJC/2301/1133;B0806;TB/08/06;"1.108,00";"1.115,00";7;105200;2023-10
TJC/2301/1136;B0808;TB/08/08;625;643;18;243800;2023-10
TJC/2301/1114;B0724;TB/07/24;677;683;6;92600;2023-10
TJC/2301/1161;B0829;TB/08/29;"1.372,00";"1.375,00";3;54800;2023-10
TJC/2301/1164;B0831;TB/08/31;87;88;1;29600;2023-10
TJC/2301/1192;B0920;TB/09/20;828;834;6;92600;2023-10
TJC/2301/1193;B0921;TB/09/21;843;853;10;143000;2023-10
TJC/2301/1194;B0922;TB/09/22;16;16;0;17000;2023-10
TJC/2301/1195;B0923;TB/09/23;54;54;0;17000;2023-10
TJC/2301/1196;B0924;TB/09/24;55;55;0;17000;2023-10
TJC/2301/1197;B0925;TB/09/25;65;65;0;17000;2023-10
TJC/2301/1198;B0926;TB/09/26;92;92;0;17000;2023-10
TJC/2301/1199;B0927;TB/09/27;607;616;9;130400;2023-10
TJC/2301/1200;B0928;TB/09/28;34;34;0;17000;2023-10
TJC/2301/1202;B0929;TB/09/29;471;479;8;117800;2023-10
TJC/2301/1204;B0930;TB/09/30;336;344;8;117800;2023-10
TJC/2301/1205;B0931;TB/09/31;82;82;0;17000;2023-10
TJC/2301/1206;B0932;TB/09/32;419;427;8;117800;2023-10
TJC/2301/1019;B0506;TB/05/06;46;46;0;17000;2023-10
TJC/2301/1208;B0934;TB/09/34;462;467;5;80000;2023-10
TJC/2301/1191;B0919;TB/09/19;976;987;11;155600;2023-10
TJC/2301/1162;B0830;TB/08/30;429;436;7;105200;2023-10
TJC/2301/1190;B0918;TB/09/18;"1.457,00";"1.462,00";5;80000;2023-10
TJC/2301/1187;B0916;TB/09/16;128;129;1;29600;2023-10
TJC/2301/1166;B0832;TB/08/32;372;375;3;54800;2023-10
TJC/2301/1168;B0833;TB/08/33;389;400;11;155600;2023-10
TJC/2301/1169;B0834;TB/08/34;129;132;3;54800;2023-10
TJC/2301/1170;B0901;TB/09/01;11;11;0;17000;2023-10
TJC/2301/1171;B0902;TB/09/02;379;379;0;17000;2023-10
TJC/2301/1172;B0903;TB/09/03;191;204;13;180800;2023-10
TJC/2301/1174;B0905;TB/09/05;696;696;0;17000;2023-10
TJC/2301/1175;B0906;TB/09/06;"1.458,00";"1.472,00";14;193400;2023-10
TJC/2301/1176;B0907;TB/09/07;388;390;2;42200;2023-10
TJC/2301/1177;B0908;TB/09/08;347;351;4;67400;2023-10
TJC/2301/1179;B0909;TB/09/09;"1.114,00";"1.119,00";5;80000;2023-10
TJC/2301/1181;B0910;TB/09/10;279;282;3;54800;2023-10
TJC/2301/1184;B0911;TB/09/11;239;239;0;17000;2023-10
TJC/2301/1185;B0912;TB/09/12;410;414;4;67400;2023-10
TJC/2301/1186;B0915;TB/09/15;63;65;2;42200;2023-10
TJC/2301/1188;B0917;TB/09/17;372;377;5;80000;2023-10
TJC/2301/1112;B0723;TB/07/23;"1.226,00";"1.230,00";4;67400;2023-10
TJC/2301/1207;B0933;TB/09/33;"2.163,00";"2.345,00";182;2310200;2023-10
TJC/2301/1110;B0721;TB/07/21;0;0;0;17000;2023-10
TJC/2301/1043;B0529;TB/05/29;733;735;2;42200;2023-10
TJC/2301/1044;B0530;TB/05/30;334;338;4;67400;2023-10
TJC/2301/1045;B0531;TB/05/31;698;707;9;130400;2023-10
TJC/2301/1046;B0532;TB/05/32;634;637;3;54800;2023-10
TJC/2301/1047;B0533;TB/05/33;89;89;0;17000;2023-10
TJC/2301/1048;B0534;TB/05/34;670;678;8;117800;2023-10
TJC/2301/1041;B0527;TB/05/27;953;960;7;105200;2023-10
TJC/2301/1050;B0601;TB/06/01;355;362;7;105200;2023-10
TJC/2301/1052;B0603;TB/06/03;157;159;2;42200;2023-10
TJC/2301/1053;B0605;TB/06/05;9;9;0;17000;2023-10
TJC/2301/1054;B0606;TB/06/06;461;461;0;17000;2023-10
TJC/2301/1055;B0607;TB/06/07;279;279;0;17000;2023-10
TJC/2301/1056;B0608;TB/06/08;2;2;0;17000;2023-10
TJC/2301/1057;B0609;TB/06/09;54;54;0;17000;2023-10
TJC/2301/1051;B0602;TB/06/02;105;105;0;17000;2023-10
TJC/2301/1040;B0526;TB/05/26;676;677;1;29600;2023-10
TJC/2301/1039;B0525;TB/05/25;2;2;0;17000;2023-10
TJC/2301/1038;B0524;TB/05/24;692;692;0;17000;2023-10
TJC/2301/1111;B0722;TB/07/22;135;141;6;92600;2023-10
TJC/2301/1021;B0508;TB/05/08;361;361;0;17000;2023-10
TJC/2301/1023;B0509;TB/05/09;249;253;4;67400;2023-10
TJC/2301/1024;B0510;TB/05/10;109;109;0;17000;2023-10
TJC/2301/1025;B0511;TB/05/11;764;767;3;54800;2023-10
TJC/2301/1027;B0512;TB/05/12;380;385;5;80000;2023-10
TJC/2301/1029;B0515;TB/05/15;333;337;4;67400;2023-10
TJC/2301/1030;B0516;TB/05/16;348;356;8;117800;2023-10
TJC/2301/1031;B0517;TB/05/17;286;287;1;29600;2023-10
TJC/2301/1032;B0518;TB/05/18;635;638;3;54800;2023-10
TJC/2301/1033;B0519;TB/05/19;594;604;10;143000;2023-10
TJC/2301/1034;B0520;TB/05/20;704;707;3;54800;2023-10
TJC/2301/1035;B0521;TB/05/21;267;267;0;17000;2023-10
TJC/2301/1036;B0522;TB/05/22;181;187;6;92600;2023-10
TJC/2301/1037;B0523;TB/05/23;246;246;0;17000;2023-10
TJC/2301/1058;B0610;TB/06/10;273;275;2;42200;2023-10
TJC/2301/1060;B0611;TB/06/11;111;115;4;67400;2023-10
TJC/2301/1042;B0528;TB/05/28;554;557;3;54800;2023-10
TJC/2301/1063;B0615;TB/06/15;333;341;8;117800;2023-10
TJC/2301/1090;B0701;TB/07/01;114;114;0;17000;2023-10
TJC/2301/1091;B0702;TB/07/02;290;291;1;29600;2023-10
TJC/2301/1092;B0705;TB/07/05;1;1;0;17000;2023-10
TJC/2301/1093;B0707;TB/07/07;155;162;7;105200;2023-10
TJC/2301/1094;B0708;TB/07/08;732;735;3;54800;2023-10
TJC/2301/1095;B0709;TB/07/09;344;359;15;206000;2023-10
TJC/2301/1096;B0710;TB/07/10;338;343;5;80000;2023-10
TJC/2301/1099;B0711;TB/07/11;821;827;6;92600;2023-10
TJC/2301/1101;B0712;TB/07/12;215;222;7;105200;2023-10
TJC/2301/1103;B0715;TB/07/15;455;457;2;42200;2023-10
TJC/2301/1104;B0716;TB/07/16;447;452;5;80000;2023-10
TJC/2301/1105;B0717;TB/07/17;737;737;0;17000;2023-10
TJC/2301/1107;B0718;TB/07/18;431;435;4;67400;2023-10
TJC/2301/1108;B0719;TB/07/19;811;812;1;29600;2023-10
TJC/2301/1062;B0612;TB/06/12;689;697;8;117800;2023-10
TJC/2301/1089;B0634;TB/06/34;418;425;7;105200;2023-10
